timestamp_utc,market_id,open,high,low,close,volume,trade_count,schema_version
2026-01-20T00:00:00Z,1201392,0.039,0.039,0.01,0.0135,,,pm_bars_history_v1.0
2026-01-20T00:00:00Z,1201392,0.039,0.039,0.01,0.0135,,,pm_bars_history_v1.0
2026-01-20T00:00:00Z,1201392,0.039,0.039,0.01,0.0135,,,pm_bars_history_v1.0
2026-01-20T00:00:00Z,1201392,0.039,0.039,0.01,0.0135,,,pm_bars_history_v1.0
2026-01-20T00:00:00Z,1201392,0.039,0.039,0.01,0.0135,,,pm_bars_history_v1.0
2026-01-20T00:00:00Z,1201392,0.039,0.039,0.01,0.0135,,,pm_bars_history_v1.0
2026-01-20T00:00:00Z,1201392,0.039,0.039,0.01,0.0135,,,pm_bars_history_v1.0
2026-01-20T00:00:00Z,1201392,0.039,0.039,0.01,0.0135,,,pm_bars_history_v1.0
2026-01-20T00:00:00Z,1201392,0.039,0.039,0.01,0.0135,,,pm_bars_history_v1.0
2026-01-20T00:00:00Z,1201392,0.039,0.039,0.01,0.0135,,,pm_bars_history_v1.0
2026-01-20T00:00:00Z,1201392,0.039,0.039,0.01,0.0135,,,pm_bars_history_v1.0
2026-01-20T00:00:00Z,1201392,0.039,0.039,0.01,0.0135,,,pm_bars_history_v1.0
2026-01-20T00:00:00Z,1201392,0.039,0.039,0.01,0.0135,,,pm_bars_history_v1.0
