timestamp_utc,market_id,open,high,low,close,volume,trade_count,schema_version
2026-01-22T00:00:00Z,1201389,0.026,0.044,0.005,0.005,,,pm_bars_history_v1.0
2026-01-22T00:00:00Z,1201389,0.026,0.044,0.005,0.005,,,pm_bars_history_v1.0
2026-01-22T00:00:00Z,1201389,0.026,0.044,0.005,0.005,,,pm_bars_history_v1.0
2026-01-22T00:00:00Z,1201389,0.026,0.044,0.005,0.005,,,pm_bars_history_v1.0
2026-01-22T00:00:00Z,1201389,0.026,0.044,0.005,0.005,,,pm_bars_history_v1.0
2026-01-22T00:00:00Z,1201389,0.026,0.044,0.005,0.005,,,pm_bars_history_v1.0
2026-01-22T00:00:00Z,1201389,0.026,0.044,0.005,0.005,,,pm_bars_history_v1.0
2026-01-22T00:00:00Z,1201389,0.026,0.044,0.005,0.005,,,pm_bars_history_v1.0
2026-01-22T00:00:00Z,1201389,0.026,0.044,0.005,0.005,,,pm_bars_history_v1.0
2026-01-22T00:00:00Z,1201389,0.026,0.044,0.005,0.005,,,pm_bars_history_v1.0
2026-01-22T00:00:00Z,1201389,0.026,0.044,0.005,0.005,,,pm_bars_history_v1.0
2026-01-22T00:00:00Z,1201389,0.026,0.044,0.005,0.005,,,pm_bars_history_v1.0
2026-01-22T00:00:00Z,1201389,0.026,0.044,0.005,0.005,,,pm_bars_history_v1.0
