timestamp_utc,market_id,open,high,low,close,volume,trade_count,schema_version
2026-01-04T00:00:00Z,1090914,0.0305,0.0305,0.0205,0.0215,,,pm_bars_history_v1.0
2026-01-04T00:00:00Z,1090914,0.0305,0.0305,0.0205,0.0215,,,pm_bars_history_v1.0
2026-01-04T00:00:00Z,1090914,0.0305,0.0305,0.0205,0.0215,,,pm_bars_history_v1.0
2026-01-04T00:00:00Z,1090914,0.0305,0.0305,0.0205,0.0215,,,pm_bars_history_v1.0
2026-01-04T00:00:00Z,1090914,0.0305,0.0305,0.0205,0.0215,,,pm_bars_history_v1.0
2026-01-04T00:00:00Z,1090914,0.0305,0.0305,0.0205,0.0215,,,pm_bars_history_v1.0
2026-01-04T00:00:00Z,1090914,0.0305,0.0305,0.0205,0.0215,,,pm_bars_history_v1.0
2026-01-04T00:00:00Z,1090914,0.0305,0.0305,0.0205,0.0215,,,pm_bars_history_v1.0
2026-01-04T00:00:00Z,1090914,0.0305,0.0305,0.0205,0.0215,,,pm_bars_history_v1.0
2026-01-04T00:00:00Z,1090914,0.0305,0.0305,0.0205,0.0215,,,pm_bars_history_v1.0
