timestamp_utc,market_id,open,high,low,close,volume,trade_count,schema_version
2026-01-15T00:00:00Z,1146638,0.9545,0.9545,0.8695,0.87,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146638,0.9545,0.9545,0.8695,0.87,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146638,0.9545,0.9545,0.8695,0.87,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146638,0.9545,0.9545,0.8695,0.87,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146638,0.9545,0.9545,0.8695,0.87,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146638,0.9545,0.9545,0.8695,0.87,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146638,0.9545,0.9545,0.8695,0.87,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146638,0.9545,0.9545,0.8695,0.87,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146638,0.9545,0.9545,0.8695,0.87,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146638,0.9545,0.9545,0.8695,0.87,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146638,0.9545,0.9545,0.8695,0.87,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146638,0.9545,0.9545,0.8695,0.87,,,pm_bars_history_v1.0
2026-01-15T00:00:00Z,1146638,0.9545,0.9545,0.8695,0.87,,,pm_bars_history_v1.0
